  200   19900
   11      65      21
   11      66      17
   11      67      37
   11      68      28
   11      69      36
   11      70      26
   11      71       5
   11      72      50
   11      73       2
   11      74       1
   11      75      30
   11      76      49
   11      77      33
   11      78      28
   11      79      50
   11      80      10
   11      81       1
   11      82      14
   11      83      37
   11      84      16
   11      85      46
   11      86      28
   11      87       9
   11      88      40
   11      89       3
   11      90      16
   11      91      17
   11      92      48
   11      93       8
   11      94      17
   11      95       8
   11      96      32
   11      97      48
   11      98      29
   11      99      50
   11     100      12
   11     101      23
   11     102       2
   11     103      19
   11     104      40
   11     105       1
   11     106       7
   11     107      29
   11     108      30
   11     109      40
   11     110      31
   11     111      34
